No,Sex,Marital,Age,Income,JobType,Occupation,BorrowingRatio,CreditAppAmount,OtherDebts,DelinquencyInfo,DebtRestruct,Industry,Education,Dependents,OwnHouse,Foreigner,Phone,EmploymentYears,Guarantor,Collateral
749,男,未,50,4540000,3,店舗販売員,0.37,4500000,1660000,0,0,小売り,1,3,0,0,1,5,1,1
750,男,未,50,3030000,4,ホールスタッフ,0.0,3200000,0,0,0,飲食,3,1,0,0,1,1,1,1
751,男,未,45,2770000,3,介護スタッフ,0.36,1500000,990000,0,0,サービス,4,2,0,0,0,15,1,1
752,男,未,28,3210000,4,ホールスタッフ,0.2,2600000,650000,0,0,飲食,2,1,1,0,0,2,0,0
753,女,未,37,4360000,3,介護スタッフ,0.0,1580000,0,0,0,サービス,1,2,1,0,1,1,0,1
754,女,既,53,2550000,2,製造オペレーター,0.29,620000,730000,1,0,製造,3,3,0,0,0,28,1,0
755,女,未,51,2300000,4,ホールスタッフ,0.07,2650000,170000,0,0,飲食,4,3,1,0,1,19,0,0
756,男,既,26,2680000,4,ホールスタッフ,0.07,2520000,200000,0,0,飲食,2,0,0,0,1,3,0,1
757,女,既,40,3330000,2,接客スタッフ,0.26,430000,850000,0,0,サービス,3,3,0,0,1,6,0,1
758,女,既,55,3280000,3,介護スタッフ,0.0,2440000,0,0,0,サービス,2,1,1,0,1,24,1,0
759,男,未,56,3980000,4,ホールスタッフ,0.0,2780000,0,0,0,飲食,2,1,1,0,0,20,0,1
760,女,未,49,3950000,2,製造オペレーター,0.47,2510000,1850000,0,0,製造,2,0,1,0,0,14,1,1
761,女,未,57,3280000,2,接客スタッフ,0.0,1410000,0,0,0,サービス,2,0,1,0,1,9,0,0
762,男,既,42,6310000,1,市役所職員,0.47,4560000,2980000,1,1,行政,4,0,1,0,1,8,1,1
763,女,既,31,6460000,1,市役所職員,0.06,4090000,410000,0,0,行政,3,2,0,1,0,3,1,1
764,女,未,50,4490000,1,高校教員,0.0,1530000,0,1,1,教育,3,2,0,0,0,19,1,0
765,男,未,52,3450000,4,ホールスタッフ,0.21,3210000,740000,0,0,飲食,3,2,1,0,1,10,1,0
766,女,未,48,3650000,2,製造オペレーター,0.0,960000,0,0,0,製造,3,1,0,0,1,29,0,1
767,男,未,42,3230000,4,ホールスタッフ,0.15,1070000,480000,0,0,飲食,4,3,1,0,0,4,1,1
768,女,未,62,3180000,2,接客スタッフ,0.36,1070000,1140000,0,0,サービス,3,1,0,1,0,19,0,1
769,男,既,36,4090000,3,店舗販売員,0.0,500000,0,0,0,小売り,3,2,1,0,0,17,0,1
770,男,未,26,4170000,3,店舗販売員,0.0,2160000,0,0,0,小売り,2,3,0,0,0,4,0,0
771,男,未,25,3220000,2,接客スタッフ,0.0,2400000,0,0,0,サービス,3,2,1,1,0,7,0,0
772,女,未,32,5940000,1,高校教員,0.33,1230000,1950000,0,0,教育,3,0,1,0,0,6,1,0
773,女,未,25,5370000,3,プログラマ,0.27,4040000,1460000,0,0,IT,3,1,0,0,0,2,0,0
774,男,既,61,3460000,2,接客スタッフ,0.27,1870000,940000,0,0,サービス,2,1,0,0,0,35,0,0
775,男,未,47,2350000,4,ホールスタッフ,0.13,3660000,310000,0,0,飲食,4,0,0,0,1,5,1,0
776,女,未,42,5580000,1,市役所職員,0.0,4380000,0,0,0,行政,3,2,1,0,1,13,1,1
777,女,未,62,4310000,2,接客スタッフ,0.29,330000,1230000,0,0,サービス,2,1,0,0,0,20,0,0
778,女,未,60,3530000,3,介護スタッフ,0.24,2630000,860000,0,0,サービス,2,0,0,0,0,31,0,1
779,女,未,35,6550000,1,市役所職員,0.0,4880000,0,0,0,行政,2,1,0,0,0,13,1,1
780,男,未,46,4060000,3,プログラマ,0.05,2140000,210000,0,0,IT,4,2,1,0,1,22,0,0
781,女,未,31,4610000,2,販売スタッフ,0.0,2410000,0,0,0,小売り,3,1,0,0,0,6,1,1
782,男,未,62,6760000,3,プログラマ,0.0,810000,0,0,0,IT,1,1,0,0,1,1,0,0
783,男,未,47,7100000,3,プログラマ,0.26,1920000,1830000,0,0,IT,4,3,1,0,1,22,1,1
784,女,未,49,4200000,1,市役所職員,0.0,4650000,0,0,0,行政,4,2,0,0,0,27,0,0
785,女,既,47,2810000,3,店舗販売員,0.09,2430000,250000,0,0,小売り,1,3,1,0,1,19,0,1
786,男,未,42,3860000,4,ホールスタッフ,0.45,3510000,1740000,0,0,飲食,3,2,1,0,1,19,0,0
787,女,未,27,3290000,4,ホールスタッフ,0.0,4290000,0,0,0,飲食,1,3,1,0,1,5,0,1
788,女,未,44,6570000,1,高校教員,0.34,2430000,2210000,0,0,教育,1,3,0,0,1,8,0,1
789,女,未,32,2890000,3,介護スタッフ,0.0,4980000,0,0,0,サービス,4,0,0,0,0,6,0,0
790,女,未,34,3060000,3,店舗販売員,0.0,4050000,0,0,0,小売り,2,1,1,0,1,3,1,0
791,女,既,63,5680000,3,プログラマ,0.0,2080000,0,0,0,IT,2,2,0,0,0,17,1,1
792,男,既,34,2620000,2,販売スタッフ,0.0,4310000,0,0,0,小売り,1,2,0,0,1,0,1,1
793,男,未,46,3890000,3,店舗販売員,0.24,4590000,950000,0,0,小売り,4,0,0,1,0,24,0,1
794,女,既,64,4960000,1,市役所職員,0.35,340000,1750000,0,0,行政,4,2,0,0,1,45,0,0
795,男,未,32,4420000,2,販売スタッフ,0.12,3180000,510000,0,0,小売り,3,0,1,0,0,0,0,1
796,女,未,35,3190000,3,介護スタッフ,0.0,1700000,0,0,0,サービス,2,1,1,0,0,0,0,0
797,女,未,55,3300000,2,販売スタッフ,0.37,4510000,1220000,0,0,小売り,1,0,0,0,1,36,0,1
798,女,既,65,2470000,4,ホールスタッフ,0.0,3550000,0,0,0,飲食,4,0,0,1,0,26,0,1
799,女,未,35,4770000,2,接客スタッフ,0.17,4300000,820000,0,0,サービス,2,2,0,0,1,17,0,1
800,男,既,40,2890000,4,ホールスタッフ,0.0,4870000,0,0,0,飲食,1,3,1,0,0,9,0,1
801,男,未,37,4700000,2,製造オペレーター,0.0,4380000,0,0,0,製造,3,0,1,0,1,14,0,1
802,女,未,25,3930000,3,介護スタッフ,0.18,4900000,710000,0,0,サービス,3,0,0,0,0,5,0,1
803,女,既,57,3880000,2,接客スタッフ,0.09,4910000,340000,0,0,サービス,2,0,0,0,1,4,1,0
804,男,未,37,6750000,1,高校教員,0.0,3180000,0,0,0,教育,3,1,1,0,0,16,1,1
805,男,既,56,5780000,1,市役所職員,0.0,600000,0,0,0,行政,4,1,1,0,0,12,0,1
806,男,未,48,3460000,3,介護スタッフ,0.0,3150000,0,1,1,サービス,3,0,1,0,0,29,1,0
807,女,既,25,2600000,4,ホールスタッフ,0.0,1470000,0,0,0,飲食,4,1,1,0,1,3,1,1
808,男,未,59,3680000,3,介護スタッフ,0.35,4360000,1270000,1,0,サービス,4,1,0,0,0,0,0,0
809,男,未,41,2510000,3,介護スタッフ,0.16,4770000,400000,0,0,サービス,1,1,1,0,1,20,1,0
810,女,未,35,2680000,4,ホールスタッフ,0.24,3520000,650000,0,0,飲食,4,1,1,0,0,10,1,0
811,男,未,65,2900000,2,販売スタッフ,0.0,3070000,0,0,0,小売り,4,0,1,0,0,45,1,0
812,男,未,32,4260000,2,販売スタッフ,0.0,4440000,0,0,0,小売り,3,0,1,0,0,1,1,1
813,男,既,28,3710000,2,接客スタッフ,0.09,3400000,340000,0,0,サービス,3,3,1,0,1,3,0,0
814,男,既,58,4280000,2,製造オペレーター,0.41,2210000,1770000,0,0,製造,2,0,0,0,1,5,0,1
815,男,未,40,4270000,2,販売スタッフ,0.0,770000,0,0,0,小売り,2,3,1,0,0,12,0,0
816,男,未,39,4060000,2,製造オペレーター,0.0,2730000,0,0,0,製造,3,2,0,0,0,13,0,0
817,男,未,51,6620000,3,プログラマ,0.22,3120000,1480000,0,0,IT,1,3,1,0,0,5,0,0
818,女,既,59,2860000,4,ホールスタッフ,0.38,3630000,1090000,0,0,飲食,1,3,1,0,1,5,0,1
819,女,未,55,6600000,1,市役所職員,0.36,3260000,2400000,0,0,行政,3,1,0,0,1,1,1,1
820,男,未,63,3820000,4,ホールスタッフ,0.0,1760000,0,0,0,飲食,1,2,0,0,1,10,1,0
821,女,未,40,4690000,2,製造オペレーター,0.0,2900000,0,0,0,製造,4,3,0,0,1,13,1,0
822,男,未,33,6730000,1,市役所職員,0.14,1920000,940000,0,0,行政,1,2,1,0,0,7,0,0
823,男,既,63,3530000,3,店舗販売員,0.26,3890000,930000,0,0,小売り,1,0,1,0,0,23,1,0
824,男,既,27,3950000,2,販売スタッフ,0.31,1930000,1240000,0,0,小売り,4,1,1,0,0,7,1,0
825,女,既,52,3770000,2,接客スタッフ,0.46,3750000,1730000,0,0,サービス,1,0,0,1,1,4,1,0
826,男,未,26,6740000,1,市役所職員,0.47,4600000,3160000,0,0,行政,4,0,0,0,0,5,1,1
827,女,未,51,7130000,3,プログラマ,0.13,2340000,930000,0,0,IT,4,0,1,0,1,7,0,0
828,女,未,61,4990000,3,プログラマ,0.07,2020000,340000,0,0,IT,2,1,0,1,0,36,1,1
829,女,未,35,3460000,4,ホールスタッフ,0.36,2350000,1250000,0,0,飲食,2,2,1,0,0,13,1,0
830,女,未,29,4410000,3,プログラマ,0.4,2060000,1750000,0,0,IT,3,1,0,0,0,11,1,0
831,女,未,47,3830000,3,店舗販売員,0.36,3780000,1380000,0,0,小売り,4,1,1,0,1,7,1,1
832,女,未,31,3160000,2,製造オペレーター,0.0,2220000,0,0,0,製造,3,0,0,0,1,0,0,0
833,女,既,45,5210000,1,市役所職員,0.22,2880000,1150000,0,0,行政,1,0,0,0,1,27,0,1
834,男,未,34,6420000,3,プログラマ,0.0,4080000,0,0,0,IT,4,3,1,0,0,4,0,1
835,男,未,31,5320000,1,市役所職員,0.12,4500000,660000,0,0,行政,2,2,0,0,0,8,0,0
836,女,既,60,3480000,2,製造オペレーター,0.0,1100000,0,1,1,製造,1,3,1,0,1,36,1,0
837,女,未,36,4280000,3,介護スタッフ,0.17,1470000,720000,0,0,サービス,2,2,1,0,0,15,0,1
838,女,未,45,3940000,3,介護スタッフ,0.0,3820000,0,0,0,サービス,2,0,0,0,1,9,0,1
839,女,未,31,2900000,2,接客スタッフ,0.0,2350000,0,0,0,サービス,3,3,0,0,0,7,0,1
840,女,未,33,4330000,2,販売スタッフ,0.37,1750000,1620000,0,0,小売り,4,3,1,0,0,14,0,0
841,女,既,51,5180000,1,市役所職員,0.0,3570000,0,0,0,行政,1,0,0,0,0,10,0,0
842,女,未,63,6050000,1,市役所職員,0.33,3240000,2020000,0,0,行政,4,3,0,0,1,7,1,0
843,男,未,46,4520000,1,市役所職員,0.23,1580000,1060000,0,0,行政,3,1,1,0,0,26,0,1
844,女,未,64,6130000,1,市役所職員,0.0,2020000,0,0,0,行政,3,3,1,0,0,34,0,0
845,男,未,57,40000,5,無職,0.0,3260000,0,0,0,なし,1,0,1,0,1,20,0,1
846,女,既,62,3360000,2,販売スタッフ,0.43,3930000,1440000,0,0,小売り,4,2,1,0,0,43,0,0
847,女,未,48,3320000,2,接客スタッフ,0.47,480000,1560000,1,0,サービス,2,0,0,0,0,2,0,1
848,男,既,47,4390000,1,市役所職員,0.0,520000,0,0,0,行政,3,1,0,0,1,24,1,0
849,男,未,61,4650000,2,販売スタッフ,0.0,4250000,0,0,0,小売り,2,3,1,0,1,9,1,0
850,女,既,62,4740000,1,市役所職員,0.43,540000,2030000,0,0,行政,1,0,1,0,1,28,1,1
851,女,既,59,4220000,3,介護スタッフ,0.17,4900000,730000,0,0,サービス,3,2,1,0,1,1,0,1
852,男,既,50,2920000,2,製造オペレーター,0.13,3450000,390000,0,0,製造,4,0,1,0,1,24,0,1
853,男,未,38,4560000,3,介護スタッフ,0.0,1980000,0,0,0,サービス,1,0,1,0,0,11,1,1
854,女,未,46,4100000,2,販売スタッフ,0.0,590000,0,0,0,小売り,3,1,0,0,1,11,0,1
855,男,未,42,4520000,2,製造オペレーター,0.09,2500000,390000,0,0,製造,4,2,1,0,1,2,1,0
856,女,未,65,890000,5,無職,0.0,1380000,0,1,0,なし,3,3,0,0,0,3,1,1
857,女,未,30,4580000,3,店舗販売員,0.27,2350000,1220000,0,0,小売り,2,3,0,0,0,1,1,0
858,女,既,54,4540000,3,店舗販売員,0.24,4910000,1110000,0,0,小売り,3,2,0,0,0,14,1,1
859,女,未,56,2930000,2,販売スタッフ,0.0,2250000,0,0,0,小売り,2,1,0,1,0,18,1,1
860,女,未,33,2540000,2,販売スタッフ,0.0,1460000,0,0,0,小売り,1,2,0,0,1,13,0,0
861,女,未,38,4370000,2,製造オペレーター,0.39,350000,1710000,0,0,製造,2,3,0,0,0,12,1,0
862,男,未,36,3730000,2,接客スタッフ,0.0,450000,0,0,0,サービス,4,0,0,0,0,8,1,1
863,女,未,53,4910000,3,店舗販売員,0.0,4990000,0,0,0,小売り,3,2,1,0,0,3,1,0
864,男,未,30,4580000,1,市役所職員,0.23,4300000,1050000,0,0,行政,2,1,1,0,0,6,0,1
865,男,既,42,4660000,2,製造オペレーター,0.11,530000,500000,0,0,製造,2,2,0,0,0,14,1,1
866,女,未,52,2120000,4,清掃員,0.07,410000,140000,0,0,サービス,2,3,1,0,1,20,0,1
867,女,既,29,3910000,2,販売スタッフ,0.0,530000,0,0,0,小売り,2,3,0,0,0,4,0,1
868,女,未,64,3740000,2,製造オペレーター,0.31,4760000,1160000,0,0,製造,1,2,0,0,0,20,0,0
869,男,未,40,5810000,3,プログラマ,0.38,4050000,2210000,0,0,IT,4,3,0,0,1,2,0,0
870,男,未,60,3870000,2,販売スタッフ,0.0,1880000,0,0,0,小売り,4,1,1,0,0,23,1,0
871,女,未,34,4650000,1,市役所職員,0.0,1840000,0,1,1,行政,4,3,1,0,0,13,1,1
872,男,未,51,3410000,3,店舗販売員,0.34,2950000,1160000,0,0,小売り,3,0,0,1,0,29,1,0
873,男,未,28,3400000,4,ホールスタッフ,0.22,310000,750000,0,0,飲食,2,0,0,0,1,10,0,1
874,女,未,52,6970000,1,高校教員,0.09,4760000,610000,0,0,教育,1,0,0,0,0,15,1,1
875,男,既,64,2930000,2,接客スタッフ,0.46,1200000,1360000,0,0,サービス,3,0,1,0,1,28,0,1
876,男,既,35,3340000,2,販売スタッフ,0.15,600000,510000,0,0,小売り,4,3,0,0,1,3,1,0
877,女,既,46,3530000,3,介護スタッフ,0.28,1560000,980000,1,1,サービス,3,1,0,0,1,7,0,1
878,女,未,64,6250000,1,市役所職員,0.0,4550000,0,0,0,行政,4,0,1,0,1,32,1,1
879,女,未,31,3770000,2,製造オペレーター,0.33,990000,1250000,0,0,製造,2,1,1,0,0,2,0,1
880,男,未,32,5600000,1,市役所職員,0.0,3310000,0,0,0,行政,3,2,1,0,1,4,0,1
881,男,未,41,2500000,4,ホールスタッフ,0.16,1960000,410000,0,0,飲食,2,3,1,0,1,3,0,0
882,男,既,34,3950000,4,ホールスタッフ,0.36,1250000,1420000,0,0,飲食,3,0,1,0,0,2,1,0
883,男,未,33,2700000,2,販売スタッフ,0.0,1350000,0,1,1,小売り,1,0,0,0,0,8,1,1
884,男,既,38,3430000,2,製造オペレーター,0.32,4480000,1090000,0,0,製造,4,0,0,0,0,2,0,1
885,男,未,61,2910000,2,製造オペレーター,0.12,3640000,340000,0,0,製造,2,0,0,0,0,2,1,0
886,女,未,40,3260000,4,ホールスタッフ,0.14,1670000,470000,0,0,飲食,1,1,1,0,1,13,1,1
887,女,未,44,3220000,4,ホールスタッフ,0.18,2980000,590000,0,0,飲食,1,2,0,0,1,0,0,1
888,男,既,63,3470000,2,接客スタッフ,0.1,2620000,340000,0,0,サービス,1,3,0,0,0,26,0,0
889,女,未,37,7290000,3,プログラマ,0.21,2670000,1540000,0,0,IT,2,1,0,0,0,0,0,0
890,女,未,52,5980000,1,市役所職員,0.3,3850000,1790000,0,0,行政,3,0,1,0,0,19,1,0
891,男,未,30,3740000,4,ホールスタッフ,0.0,2830000,0,0,0,飲食,1,2,0,1,1,11,1,0
892,女,未,29,3020000,3,介護スタッフ,0.18,1310000,530000,0,0,サービス,4,0,0,0,1,6,1,0
893,女,既,62,2610000,3,店舗販売員,0.0,4440000,0,0,0,小売り,2,0,1,0,0,40,0,1
894,男,既,44,3990000,4,ホールスタッフ,0.08,1820000,300000,0,0,飲食,2,3,0,0,0,14,0,0
895,男,未,44,4550000,3,プログラマ,0.47,4080000,2160000,0,0,IT,2,3,0,0,0,16,1,0
896,女,既,46,4560000,2,接客スタッフ,0.25,4310000,1140000,0,0,サービス,2,1,1,0,1,23,0,1
897,女,未,45,3820000,2,製造オペレーター,0.41,2160000,1560000,0,0,製造,4,2,1,0,0,26,1,1
898,男,既,43,2800000,3,介護スタッフ,0.0,4310000,0,0,0,サービス,4,3,1,0,1,25,1,1
899,女,未,58,4730000,3,店舗販売員,0.0,590000,0,0,0,小売り,4,1,1,0,1,23,1,1
900,女,未,56,3670000,4,ホールスタッフ,0.0,1460000,0,0,0,飲食,4,1,1,0,1,7,0,1
901,男,未,56,4380000,1,市役所職員,0.0,1050000,0,0,0,行政,1,3,1,0,0,15,1,1
902,女,既,26,4590000,3,プログラマ,0.13,4990000,580000,0,0,IT,3,0,1,0,1,1,1,1
903,女,未,61,2960000,2,接客スタッフ,0.0,2100000,0,1,0,サービス,2,2,0,0,0,25,1,1
904,男,未,26,6070000,1,市役所職員,0.0,4170000,0,0,0,行政,4,0,0,0,0,5,0,1
905,女,未,52,5820000,1,市役所職員,0.1,860000,560000,0,0,行政,1,3,0,0,0,29,0,0
906,男,既,27,2290000,4,ホールスタッフ,0.31,4700000,710000,1,0,飲食,2,1,1,0,1,7,1,1
907,男,未,31,5910000,1,高校教員,0.0,2500000,0,0,0,教育,2,2,0,0,0,8,1,0
908,女,未,65,2930000,2,接客スタッフ,0.0,1590000,0,0,0,サービス,2,0,1,0,1,16,0,1
909,男,未,31,4590000,2,接客スタッフ,0.0,2440000,0,0,0,サービス,4,0,0,0,1,0,0,0
910,男,既,32,2480000,4,ホールスタッフ,0.0,2890000,0,0,0,飲食,1,1,1,0,1,14,0,1
911,男,既,57,3790000,3,介護スタッフ,0.0,1550000,0,0,0,サービス,2,0,1,0,1,22,1,0
912,男,未,63,2620000,3,介護スタッフ,0.45,3410000,1190000,0,0,サービス,3,1,0,0,0,37,1,0
913,男,未,29,6930000,1,市役所職員,0.33,4950000,2290000,0,0,行政,3,2,1,0,1,10,0,0
914,女,既,64,4590000,2,販売スタッフ,0.21,3240000,980000,0,0,小売り,4,0,1,0,0,11,1,1
915,男,未,63,3720000,4,ホールスタッフ,0.11,2940000,410000,0,0,飲食,2,3,1,0,1,37,0,1
916,男,未,33,2060000,4,ホールスタッフ,0.0,3830000,0,0,0,飲食,2,1,1,1,1,13,1,0
917,男,既,27,3000000,3,介護スタッフ,0.0,810000,0,0,0,サービス,4,2,0,0,0,8,1,0
918,女,既,53,4650000,1,高校教員,0.47,4140000,2170000,0,0,教育,4,3,1,0,0,5,1,0
919,男,既,51,4690000,2,販売スタッフ,0.16,4340000,730000,0,0,小売り,2,2,1,0,0,17,0,0
920,女,未,59,4810000,1,高校教員,0.0,4630000,0,0,0,教育,1,0,1,0,0,15,0,0
921,男,既,46,4840000,2,接客スタッフ,0.0,4840000,0,0,0,サービス,3,3,0,0,1,27,1,0
922,女,既,62,2920000,4,ホールスタッフ,0.0,2660000,0,0,0,飲食,2,0,0,0,1,20,1,1
923,女,既,33,3460000,2,接客スタッフ,0.0,2590000,0,0,0,サービス,4,1,0,0,0,10,0,0
924,男,未,55,4870000,2,接客スタッフ,0.0,3990000,0,0,0,サービス,1,2,0,0,0,12,0,1
925,女,未,26,2630000,3,介護スタッフ,0.0,1700000,0,0,0,サービス,2,3,0,0,1,7,1,0
926,男,既,34,5250000,1,市役所職員,0.1,1960000,510000,0,0,行政,3,2,0,0,0,7,1,1
927,女,未,35,2850000,2,接客スタッフ,0.0,480000,0,0,0,サービス,4,1,0,1,0,3,1,1
928,男,既,49,3360000,3,介護スタッフ,0.06,480000,210000,0,0,サービス,2,0,1,0,1,21,1,0
929,女,未,58,4830000,2,販売スタッフ,0.14,2280000,670000,0,0,小売り,1,0,0,0,1,2,0,0
930,男,未,43,3580000,4,ホールスタッフ,0.44,4880000,1580000,0,0,飲食,1,3,1,0,0,4,1,1
931,男,未,49,4480000,2,接客スタッフ,0.0,2410000,0,0,0,サービス,3,1,1,0,1,0,0,1
932,女,未,33,5320000,1,市役所職員,0.33,2900000,1760000,0,0,行政,4,0,0,0,1,7,1,0
933,女,既,65,4590000,1,市役所職員,0.0,1350000,0,0,0,行政,2,0,1,0,0,0,0,0
934,女,未,29,5030000,1,市役所職員,0.0,3900000,0,0,0,行政,2,0,0,0,1,10,0,1
935,男,既,65,3150000,4,ホールスタッフ,0.12,2830000,370000,0,0,飲食,1,1,1,0,0,30,0,0
936,女,既,37,2460000,4,ホールスタッフ,0.2,1280000,500000,0,0,飲食,3,3,0,0,1,0,1,1
937,女,未,48,4070000,1,市役所職員,0.4,1570000,1640000,0,0,行政,4,1,0,0,1,18,1,1
938,女,既,56,2510000,2,販売スタッフ,0.3,500000,760000,0,0,小売り,3,1,1,0,0,7,1,0
939,男,未,63,2950000,4,ホールスタッフ,0.07,4280000,200000,0,0,飲食,1,3,0,0,0,40,1,0
940,男,未,54,3420000,2,販売スタッフ,0.0,3280000,0,0,0,小売り,3,0,0,0,0,25,0,0
941,女,既,25,3250000,2,接客スタッフ,0.0,2790000,0,0,0,サービス,4,1,1,0,0,5,0,1
942,男,既,44,4740000,2,接客スタッフ,0.38,1480000,1810000,0,0,サービス,3,0,0,0,1,8,1,0
943,男,未,34,3480000,4,ホールスタッフ,0.44,3990000,1520000,1,0,飲食,4,3,0,0,1,14,0,1
944,女,未,42,3470000,3,介護スタッフ,0.0,1200000,0,0,0,サービス,3,1,1,0,1,2,0,1
945,女,未,29,5000000,1,市役所職員,0.15,3210000,750000,0,0,行政,3,3,1,0,0,7,0,1
946,男,既,42,3100000,2,製造オペレーター,0.12,760000,380000,0,0,製造,4,1,1,0,0,3,0,0
947,男,未,39,2560000,2,販売スタッフ,0.0,3860000,0,0,0,小売り,3,2,1,0,0,21,1,0
948,女,既,63,4700000,2,販売スタッフ,0.49,1500000,2290000,0,0,小売り,3,1,1,0,1,23,0,0
949,男,未,43,7530000,3,プログラマ,0.0,3220000,0,0,0,IT,4,3,0,0,1,3,1,0
950,男,未,28,2670000,2,販売スタッフ,0.49,3200000,1300000,0,0,小売り,1,3,1,0,0,0,0,0
951,女,未,56,3560000,4,ホールスタッフ,0.0,3210000,0,0,0,飲食,2,0,1,0,0,2,0,1
952,男,未,35,5960000,1,高校教員,0.35,1240000,2080000,0,0,教育,2,3,1,0,0,16,0,0
953,男,未,40,4140000,1,高校教員,0.0,2580000,0,0,0,教育,1,0,0,0,0,18,1,1
954,男,未,63,4540000,3,介護スタッフ,0.0,400000,0,0,0,サービス,2,0,0,0,1,26,1,0
955,男,未,30,6510000,3,プログラマ,0.0,3930000,0,0,0,IT,1,0,0,0,0,8,1,1
956,女,未,50,2180000,4,ホールスタッフ,0.0,360000,0,1,1,飲食,1,1,0,0,1,21,1,0
957,女,未,59,4620000,2,製造オペレーター,0.0,1850000,0,0,0,製造,2,1,1,1,1,27,1,0
958,男,未,44,4220000,1,市役所職員,0.1,3720000,430000,0,0,行政,2,1,1,0,1,18,0,1
959,男,未,36,4510000,3,介護スタッフ,0.0,4950000,0,0,0,サービス,3,3,0,0,1,5,1,1
960,女,未,26,240000,5,無職,0.0,1200000,0,1,0,なし,3,1,1,0,0,8,0,0
961,女,未,57,4660000,1,高校教員,0.36,1340000,1690000,0,0,教育,3,0,1,0,0,34,0,1
962,女,既,62,4450000,2,接客スタッフ,0.0,460000,0,0,0,サービス,3,0,1,0,1,10,1,0
963,男,未,27,3150000,3,店舗販売員,0.0,4970000,0,0,0,小売り,4,1,1,0,1,4,1,1
964,男,未,40,2910000,3,介護スタッフ,0.0,860000,0,0,0,サービス,4,3,0,0,1,21,0,0
965,女,未,57,6960000,3,プログラマ,0.0,530000,0,0,0,IT,4,1,0,0,1,12,1,0
966,女,未,47,3190000,3,店舗販売員,0.16,3620000,520000,0,0,小売り,2,3,0,0,0,12,0,1
967,女,未,30,6830000,1,高校教員,0.1,4220000,690000,0,0,教育,4,0,1,0,0,0,0,0
968,女,未,50,6920000,1,市役所職員,0.0,1130000,0,0,0,行政,2,2,0,0,0,4,0,1
969,男,既,40,3580000,3,店舗販売員,0.0,750000,0,0,0,小売り,4,3,0,0,0,10,0,1
970,男,未,37,3680000,2,接客スタッフ,0.37,4010000,1370000,0,0,サービス,2,3,1,1,1,11,1,1
971,男,未,30,2880000,2,接客スタッフ,0.16,1560000,450000,0,0,サービス,3,3,0,0,1,7,0,1
972,男,未,42,2390000,4,清掃員,0.19,350000,450000,1,0,サービス,1,0,1,0,0,22,0,0
973,女,未,63,2530000,4,ホールスタッフ,0.0,4730000,0,0,0,飲食,2,2,0,0,0,34,1,0
974,男,未,52,150000,5,無職,0.0,580000,0,1,1,なし,4,3,1,0,0,12,0,0
975,男,未,49,2610000,2,製造オペレーター,0.15,2120000,380000,0,0,製造,4,1,1,0,0,19,1,0
976,女,未,63,3070000,2,接客スタッフ,0.5,2660000,1530000,0,0,サービス,1,0,0,0,0,27,0,0
977,女,未,25,2790000,4,ホールスタッフ,0.0,3050000,0,0,0,飲食,1,3,0,0,0,5,1,1
978,女,未,32,3340000,2,販売スタッフ,0.49,1080000,1630000,0,0,小売り,4,3,0,0,1,3,0,1
979,男,既,36,4460000,1,市役所職員,0.0,2040000,0,0,0,行政,1,0,1,0,0,12,0,1
980,男,未,53,2530000,2,販売スタッフ,0.15,2180000,380000,1,0,小売り,4,3,1,0,1,21,0,1
981,男,未,50,3180000,2,接客スタッフ,0.44,3830000,1390000,0,0,サービス,4,2,0,0,0,18,0,1
982,男,未,48,4810000,3,店舗販売員,0.23,2890000,1100000,0,0,小売り,3,0,0,0,1,15,0,1
983,男,既,34,2050000,4,ホールスタッフ,0.0,2620000,0,0,0,飲食,4,0,0,0,0,11,0,1
984,男,既,59,5420000,3,プログラマ,0.2,1550000,1110000,0,0,IT,4,1,1,0,1,30,0,1
985,男,未,37,3690000,3,介護スタッフ,0.21,4690000,780000,0,0,サービス,4,2,1,0,0,14,0,0
986,女,既,55,4450000,2,販売スタッフ,0.0,1790000,0,0,0,小売り,1,3,1,0,0,19,1,0
987,女,未,48,4370000,2,接客スタッフ,0.0,4950000,0,0,0,サービス,4,1,0,0,1,12,1,0
988,男,未,34,2860000,3,介護スタッフ,0.0,420000,0,0,0,サービス,4,3,0,0,1,7,1,0
989,男,未,48,3210000,2,販売スタッフ,0.0,4420000,0,0,0,小売り,2,3,0,0,1,0,1,0
990,女,未,50,4550000,3,店舗販売員,0.31,4580000,1420000,0,0,小売り,3,2,1,0,0,28,0,0
991,女,既,30,3970000,2,接客スタッフ,0.22,1130000,870000,0,0,サービス,3,3,0,0,0,9,0,1
992,女,既,33,5240000,1,市役所職員,0.14,680000,740000,0,0,行政,3,2,0,0,0,15,1,1
993,男,未,49,6790000,1,市役所職員,0.0,3850000,0,0,0,行政,1,2,0,0,1,11,1,1
994,女,既,65,2580000,4,ホールスタッフ,0.47,4170000,1220000,0,0,飲食,3,3,0,0,1,28,1,0
995,男,未,53,2580000,4,ホールスタッフ,0.23,4840000,590000,0,0,飲食,4,3,1,0,1,16,0,1
996,男,未,43,3120000,2,販売スタッフ,0.0,410000,0,0,0,小売り,3,1,0,0,1,2,1,1
997,女,未,55,2980000,2,接客スタッフ,0.0,4040000,0,0,0,サービス,3,0,1,0,0,7,0,0
