No,Sex,Marital,Age,Income,JobType,Occupation,BorrowingRatio,CreditAppAmount,OtherDebts,DelinquencyInfo,DebtRestruct,Industry,Education,Dependents,OwnHouse,Foreigner,Phone,EmploymentYears,Guarantor,Collateral
746,男,既,59,6510000,1,市役所職員,0.0,2080000,0,0,0,行政,2,1,1,0,0,14,0,0
747,女,既,29,2800000,2,販売スタッフ,0.0,4540000,0,0,0,小売り,4,3,0,0,1,10,0,1
748,女,既,29,4720000,3,プログラマ,0.0,2020000,0,0,0,IT,4,0,1,1,1,5,1,1
749,男,既,54,4870000,2,販売スタッフ,0.11,3950000,520000,0,0,小売り,3,2,1,0,1,7,1,0
750,男,未,61,6350000,1,高校教員,0.13,4270000,850000,0,0,教育,4,2,1,0,0,36,1,0
751,女,未,41,4170000,1,市役所職員,0.1,3750000,420000,0,0,行政,4,1,0,0,1,18,0,0
752,女,未,54,3680000,3,介護スタッフ,0.07,4650000,250000,0,0,サービス,3,1,0,0,0,1,0,0
753,女,未,52,4920000,2,製造オペレーター,0.1,3880000,500000,0,0,製造,1,1,1,0,1,5,1,1
754,女,未,43,5070000,1,高校教員,0.12,4820000,600000,0,0,教育,1,3,0,0,0,12,1,1
755,女,既,31,3550000,4,ホールスタッフ,0.38,3510000,1340000,0,0,飲食,4,1,0,0,1,6,0,1
756,女,既,35,4640000,3,介護スタッフ,0.0,2250000,0,0,0,サービス,2,1,0,0,1,2,1,1
757,女,未,57,6750000,1,市役所職員,0.21,1630000,1440000,0,0,行政,3,0,1,0,0,20,1,1
758,女,未,65,2870000,3,店舗販売員,0.22,1180000,630000,0,0,小売り,4,0,1,0,1,23,1,1
759,女,既,44,4450000,2,接客スタッフ,0.31,4520000,1390000,0,0,サービス,1,0,1,0,1,16,1,1
760,女,既,54,5240000,1,高校教員,0.0,1580000,0,0,0,教育,4,2,0,0,1,15,1,1
761,男,未,34,4620000,3,店舗販売員,0.0,3480000,0,0,0,小売り,2,2,0,0,0,0,0,0
762,女,未,55,2750000,4,ホールスタッフ,0.0,970000,0,0,0,飲食,3,0,0,1,0,21,1,1
763,女,未,42,2510000,2,販売スタッフ,0.17,1190000,430000,1,0,小売り,4,2,1,0,0,1,0,0
764,男,未,25,3340000,2,販売スタッフ,0.44,2120000,1470000,1,0,小売り,2,1,1,0,1,2,0,1
765,女,未,59,6860000,1,高校教員,0.28,1590000,1910000,0,0,教育,1,2,1,0,0,23,1,1
766,女,未,63,7660000,3,プログラマ,0.0,4680000,0,0,0,IT,1,0,1,0,1,10,0,0
767,男,未,35,4630000,1,高校教員,0.0,2610000,0,0,0,教育,3,0,1,0,1,5,0,0
768,男,既,30,4150000,2,製造オペレーター,0.0,530000,0,0,0,製造,1,1,1,0,1,2,0,1
769,女,未,62,3780000,3,店舗販売員,0.4,540000,1520000,0,0,小売り,1,2,0,1,0,23,0,0
770,女,既,45,4380000,3,介護スタッフ,0.0,4680000,0,0,0,サービス,4,0,0,0,0,18,1,0
771,男,既,38,6990000,1,高校教員,0.17,1180000,1170000,0,0,教育,4,2,1,0,1,13,1,1
772,女,未,56,2930000,4,ホールスタッフ,0.0,370000,0,0,0,飲食,1,3,0,0,0,21,1,0
773,男,未,43,2940000,4,ホールスタッフ,0.0,1640000,0,0,0,飲食,1,0,0,0,0,0,0,0
774,女,既,54,4780000,1,高校教員,0.48,3220000,2290000,0,0,教育,1,0,1,0,0,10,0,1
775,男,既,36,2840000,2,製造オペレーター,0.25,4150000,710000,1,0,製造,4,0,0,0,0,14,0,1
776,男,未,27,3660000,4,ホールスタッフ,0.0,4690000,0,0,0,飲食,1,2,1,0,1,8,0,1
777,男,既,55,2960000,2,接客スタッフ,0.0,3480000,0,1,0,サービス,1,0,1,0,0,18,1,1
778,女,未,59,5010000,1,高校教員,0.0,3310000,0,0,0,教育,1,1,1,0,1,34,0,1
779,女,未,62,3240000,2,接客スタッフ,0.0,2910000,0,0,0,サービス,1,0,1,0,1,15,1,0
780,女,未,53,2100000,4,ホールスタッフ,0.0,4410000,0,0,0,飲食,3,0,0,0,1,0,1,0
781,男,未,40,5830000,1,市役所職員,0.0,1870000,0,0,0,行政,2,0,0,0,0,3,0,0
782,女,未,40,3350000,4,ホールスタッフ,0.0,2320000,0,0,0,飲食,1,1,0,0,1,4,1,1
783,女,未,50,3410000,2,接客スタッフ,0.32,3930000,1100000,0,0,サービス,2,0,1,0,0,7,1,0
784,女,未,59,3260000,4,ホールスタッフ,0.12,3660000,400000,0,0,飲食,3,3,0,0,0,37,1,0
785,女,未,53,4310000,2,接客スタッフ,0.0,2830000,0,0,0,サービス,1,3,0,0,1,20,1,0
786,男,未,60,2870000,2,接客スタッフ,0.44,630000,1260000,1,0,サービス,4,0,1,0,0,26,1,0
787,女,未,50,3570000,4,ホールスタッフ,0.0,850000,0,0,0,飲食,4,2,1,0,1,22,1,0
788,女,既,33,4950000,2,接客スタッフ,0.0,4080000,0,0,0,サービス,4,0,1,0,0,5,1,0
789,男,未,33,6810000,1,高校教員,0.0,490000,0,0,0,教育,1,1,0,0,1,15,1,1
790,男,未,52,3750000,3,介護スタッフ,0.26,410000,980000,0,0,サービス,1,3,0,0,1,30,1,0
791,男,既,26,2840000,2,接客スタッフ,0.0,4260000,0,0,0,サービス,3,0,0,0,1,7,1,0
792,女,未,64,4260000,1,市役所職員,0.0,1600000,0,0,0,行政,3,2,0,0,0,24,1,1
793,男,未,61,4320000,1,高校教員,0.46,3520000,1990000,0,0,教育,4,2,0,0,0,20,1,0
794,男,既,41,3530000,2,販売スタッフ,0.37,3110000,1290000,0,0,小売り,2,2,0,0,0,22,0,0
795,男,未,34,3710000,3,店舗販売員,0.17,2270000,630000,0,0,小売り,2,1,1,0,0,4,0,0
796,男,未,38,2890000,4,ホールスタッフ,0.31,1460000,890000,1,0,飲食,3,3,0,0,0,14,0,0
797,女,未,36,3990000,3,介護スタッフ,0.12,790000,470000,0,0,サービス,4,0,0,0,0,1,0,0
798,男,既,59,6690000,3,プログラマ,0.0,2600000,0,0,0,IT,3,1,1,0,0,29,0,0
799,男,既,49,7510000,3,プログラマ,0.41,1730000,3090000,0,0,IT,2,2,1,0,1,1,1,0
800,女,未,61,4000000,4,ホールスタッフ,0.0,890000,0,0,0,飲食,1,0,0,0,1,30,1,1
801,男,未,29,2860000,4,ホールスタッフ,0.06,2500000,160000,1,0,飲食,1,1,0,0,1,7,0,0
802,男,既,27,6360000,1,市役所職員,0.0,1980000,0,0,0,行政,2,0,1,0,0,5,1,1
803,男,未,30,4900000,2,製造オペレーター,0.0,690000,0,0,0,製造,4,3,0,0,1,3,1,0
804,女,未,39,4390000,2,接客スタッフ,0.0,2400000,0,0,0,サービス,2,0,0,0,0,10,0,1
805,女,未,58,4320000,3,店舗販売員,0.19,730000,820000,0,0,小売り,3,0,1,0,0,39,0,0
806,男,未,60,3700000,3,介護スタッフ,0.35,320000,1280000,0,0,サービス,3,2,1,0,0,30,1,1
807,男,既,50,4930000,2,接客スタッフ,0.33,1750000,1640000,0,0,サービス,1,2,0,0,0,29,0,1
808,女,未,28,4900000,1,高校教員,0.36,4060000,1760000,0,0,教育,3,3,0,0,1,1,0,0
809,女,未,54,3910000,4,ホールスタッフ,0.0,1430000,0,0,0,飲食,4,2,1,0,0,35,0,1
810,女,未,27,6150000,3,プログラマ,0.34,1370000,2080000,0,0,IT,4,1,0,0,0,5,1,1
811,男,既,28,4840000,1,市役所職員,0.06,4470000,300000,0,0,行政,3,2,0,0,0,2,1,0
812,男,既,54,4420000,3,プログラマ,0.43,4470000,1900000,0,0,IT,2,2,1,0,1,10,1,0
813,男,未,39,6840000,1,市役所職員,0.15,2550000,1040000,0,0,行政,1,2,1,0,1,11,0,0
814,男,未,42,3210000,2,製造オペレーター,0.07,4210000,230000,0,0,製造,1,3,1,0,1,18,0,0
815,男,未,38,2900000,4,ホールスタッフ,0.08,4710000,240000,0,0,飲食,1,3,1,0,1,14,0,0
816,女,未,36,6280000,1,高校教員,0.0,4720000,0,0,0,教育,1,0,0,0,0,14,1,0
817,男,未,49,3330000,4,ホールスタッフ,0.0,3770000,0,0,0,飲食,2,2,0,1,0,10,0,1
818,女,未,58,7880000,3,プログラマ,0.08,3080000,610000,1,1,IT,1,0,0,0,1,14,0,1
819,男,未,52,5330000,3,プログラマ,0.14,2880000,770000,0,0,IT,3,2,1,0,1,22,0,0
820,女,未,25,4030000,1,市役所職員,0.0,3890000,0,0,0,行政,3,1,1,0,0,2,0,1
821,女,未,41,5070000,1,高校教員,0.0,760000,0,0,0,教育,2,0,0,0,0,13,0,0
822,女,未,36,5120000,1,市役所職員,0.0,1560000,0,0,0,行政,4,0,1,0,1,11,0,0
823,男,未,47,2590000,2,接客スタッフ,0.3,620000,770000,0,0,サービス,3,3,1,0,0,3,1,0
824,女,未,27,5820000,1,高校教員,0.0,1530000,0,0,0,教育,3,3,1,0,1,7,1,1
825,男,既,36,3900000,2,接客スタッフ,0.48,2450000,1890000,0,0,サービス,1,3,1,0,0,13,0,0
826,男,未,37,4120000,1,高校教員,0.17,1740000,710000,0,0,教育,4,2,1,0,0,7,0,1
827,男,既,31,3350000,3,店舗販売員,0.3,4860000,1010000,0,0,小売り,4,3,1,0,1,6,0,1
828,男,既,44,110000,5,無職,0.0,990000,0,1,0,なし,2,0,1,1,0,10,0,0
829,男,未,53,5160000,1,高校教員,0.39,950000,1990000,0,0,教育,3,1,0,0,0,29,0,0
830,女,未,34,4170000,2,製造オペレーター,0.12,2820000,490000,0,0,製造,4,3,0,0,1,7,0,0
831,女,未,27,7390000,3,プログラマ,0.0,4600000,0,1,1,IT,2,1,1,0,0,1,0,1
832,女,未,36,4820000,3,介護スタッフ,0.3,4870000,1470000,0,0,サービス,1,2,1,0,1,16,0,1
833,男,既,46,3370000,4,ホールスタッフ,0.23,2480000,760000,0,0,飲食,3,2,1,0,0,15,0,1
834,女,既,32,3920000,4,ホールスタッフ,0.19,2600000,740000,0,0,飲食,1,1,1,0,0,14,0,1
835,男,未,60,5090000,1,高校教員,0.0,380000,0,0,0,教育,2,2,0,0,0,39,1,1
836,男,未,33,5950000,1,市役所職員,0.0,2420000,0,0,0,行政,2,2,1,0,1,8,0,1
837,女,未,31,3140000,2,製造オペレーター,0.0,3820000,0,0,0,製造,1,3,0,0,1,6,0,1
838,女,未,65,2500000,4,ホールスタッフ,0.45,470000,1130000,0,0,飲食,4,0,1,1,1,39,0,0
839,女,未,28,3810000,2,製造オペレーター,0.15,1290000,570000,0,0,製造,2,1,0,0,0,1,1,0
840,女,未,34,3660000,3,介護スタッフ,0.11,4070000,390000,0,0,サービス,3,3,1,0,1,13,0,0
841,女,未,58,3100000,4,ホールスタッフ,0.39,2980000,1210000,0,0,飲食,2,1,0,0,1,11,0,1
842,女,未,26,6350000,1,高校教員,0.4,1620000,2510000,0,0,教育,4,0,0,0,1,4,0,0
843,女,未,32,2630000,4,ホールスタッフ,0.0,4380000,0,0,0,飲食,4,1,1,0,1,12,1,1
844,女,既,34,4030000,2,販売スタッフ,0.33,4190000,1310000,0,0,小売り,4,2,0,0,1,13,1,1
845,男,既,37,4930000,1,市役所職員,0.0,2750000,0,0,0,行政,3,1,1,0,0,0,1,0
846,女,既,53,6550000,3,プログラマ,0.19,4070000,1240000,0,0,IT,4,1,1,0,0,11,1,1
847,男,既,30,3770000,2,製造オペレーター,0.29,3390000,1080000,0,0,製造,1,3,0,0,0,10,0,0
848,男,既,59,3700000,4,ホールスタッフ,0.0,2520000,0,1,0,飲食,3,2,0,0,0,11,0,1
849,女,未,32,3810000,2,製造オペレーター,0.44,4940000,1680000,0,0,製造,3,3,1,0,1,9,1,0
850,女,既,63,2700000,3,介護スタッフ,0.0,3290000,0,0,0,サービス,3,1,1,0,0,36,0,0
851,男,未,32,6140000,1,高校教員,0.0,1380000,0,0,0,教育,1,3,1,0,1,7,0,0
852,男,未,59,2070000,4,ホールスタッフ,0.33,460000,680000,1,0,飲食,3,2,0,1,0,16,1,1
853,男,未,60,5260000,3,プログラマ,0.0,1760000,0,0,0,IT,1,2,0,0,0,16,0,1
854,男,未,28,2540000,3,介護スタッフ,0.0,480000,0,0,0,サービス,4,0,1,0,1,8,0,1
855,女,未,32,2870000,3,店舗販売員,0.0,2190000,0,0,0,小売り,3,2,0,0,1,1,0,1
856,男,既,53,3060000,4,ホールスタッフ,0.0,4300000,0,0,0,飲食,2,2,0,0,1,30,1,1
857,女,未,47,4230000,3,店舗販売員,0.0,3790000,0,0,0,小売り,3,1,0,0,1,12,1,0
858,男,既,50,6600000,1,高校教員,0.0,4380000,0,0,0,教育,4,2,1,0,0,1,0,1
859,女,未,38,3410000,3,店舗販売員,0.0,2120000,0,0,0,小売り,4,2,0,0,0,7,1,1
860,女,未,33,6280000,1,高校教員,0.0,4550000,0,0,0,教育,4,3,0,0,1,14,1,1
861,男,未,42,5360000,3,プログラマ,0.18,1740000,980000,0,0,IT,1,1,0,0,0,16,0,1
862,女,未,28,4370000,1,高校教員,0.49,3250000,2150000,0,0,教育,3,1,0,0,1,10,1,1
863,男,未,63,7610000,3,プログラマ,0.0,1440000,0,1,1,IT,2,3,0,0,1,42,1,0
864,女,未,40,2990000,4,ホールスタッフ,0.06,4590000,190000,0,0,飲食,1,3,1,0,1,1,0,0
865,女,未,60,3370000,3,介護スタッフ,0.15,720000,520000,0,0,サービス,4,1,0,0,1,2,1,1
866,男,既,46,2730000,4,ホールスタッフ,0.42,3060000,1150000,0,0,飲食,3,3,1,0,1,2,0,0
867,男,未,62,4220000,1,高校教員,0.0,4950000,0,0,0,教育,4,0,1,0,0,9,1,1
868,女,未,60,4590000,3,店舗販売員,0.0,4670000,0,0,0,小売り,4,1,1,0,0,23,1,0
869,男,既,43,4490000,3,プログラマ,0.0,950000,0,0,0,IT,3,2,0,0,0,4,0,0
870,女,未,33,2880000,4,ホールスタッフ,0.0,4870000,0,0,0,飲食,4,1,1,1,1,12,1,0
871,女,未,45,4990000,2,製造オペレーター,0.0,2660000,0,0,0,製造,2,1,1,0,0,12,0,0
872,女,未,52,4730000,2,接客スタッフ,0.19,4120000,910000,0,0,サービス,3,2,0,0,0,30,0,0
873,女,既,25,4690000,3,介護スタッフ,0.0,4250000,0,1,0,サービス,4,0,0,0,0,5,0,0
874,男,既,29,2380000,4,ホールスタッフ,0.0,4320000,0,1,0,飲食,4,1,0,0,1,6,0,0
875,男,未,45,3780000,3,店舗販売員,0.21,450000,800000,0,0,小売り,3,0,0,0,1,23,0,0
876,女,既,45,6910000,1,市役所職員,0.0,4860000,0,0,0,行政,3,2,0,0,0,23,1,1
877,女,既,64,6960000,1,高校教員,0.0,310000,0,1,0,教育,1,1,0,0,1,10,0,1
878,女,未,65,7190000,3,プログラマ,0.0,4060000,0,0,0,IT,2,2,0,0,1,8,0,1
879,女,未,55,4340000,1,高校教員,0.0,4850000,0,0,0,教育,2,3,0,0,0,19,0,1
880,男,未,30,5850000,3,プログラマ,0.0,810000,0,0,0,IT,3,1,1,0,1,0,1,1
881,女,未,35,2990000,4,ホールスタッフ,0.12,3760000,370000,0,0,飲食,1,0,0,0,0,5,0,0
882,男,未,26,4870000,3,介護スタッフ,0.0,340000,0,0,0,サービス,4,1,1,0,0,7,1,1
883,女,既,42,3970000,2,接客スタッフ,0.0,4590000,0,0,0,サービス,3,3,0,0,1,5,1,1
884,女,既,53,4620000,2,販売スタッフ,0.43,1150000,1970000,0,0,小売り,1,0,0,0,1,12,1,0
885,女,未,40,2810000,3,店舗販売員,0.49,3090000,1390000,0,0,小売り,4,3,0,0,1,11,1,0
886,男,既,28,4530000,3,店舗販売員,0.23,1570000,1060000,0,0,小売り,4,0,0,0,1,0,1,1
887,男,未,52,3220000,4,ホールスタッフ,0.13,3590000,410000,0,0,飲食,4,2,1,0,1,14,1,1
888,男,未,25,3270000,4,ホールスタッフ,0.4,340000,1320000,0,0,飲食,2,2,1,0,0,7,1,0
889,女,未,65,4080000,3,介護スタッフ,0.0,3270000,0,0,0,サービス,1,2,1,0,0,41,1,0
890,女,未,28,3020000,2,接客スタッフ,0.0,990000,0,0,0,サービス,2,2,1,0,1,7,0,0
891,女,未,41,3920000,3,介護スタッフ,0.0,2050000,0,0,0,サービス,1,2,0,0,0,22,0,0
892,男,既,35,6510000,1,高校教員,0.31,2310000,2020000,0,0,教育,2,3,0,0,1,16,1,0
893,男,未,41,2250000,4,ホールスタッフ,0.07,1900000,150000,0,0,飲食,1,1,0,0,1,19,0,1
894,女,既,43,3860000,2,製造オペレーター,0.18,3410000,680000,0,0,製造,1,2,0,0,0,9,1,0
895,男,未,61,2960000,2,接客スタッフ,0.06,2970000,190000,0,0,サービス,3,1,0,0,0,35,1,1
896,女,未,50,4880000,1,市役所職員,0.0,4480000,0,0,0,行政,1,1,0,0,0,15,1,0
897,男,未,51,4090000,3,介護スタッフ,0.0,4690000,0,0,0,サービス,3,0,0,0,0,6,0,0
898,男,未,47,3210000,2,接客スタッフ,0.48,4630000,1530000,0,0,サービス,3,0,0,0,1,5,1,0
899,男,既,65,3460000,2,販売スタッフ,0.42,3570000,1440000,0,0,小売り,4,3,1,1,1,45,1,0
900,女,既,30,4600000,2,接客スタッフ,0.36,3520000,1650000,0,0,サービス,4,2,0,0,0,4,0,0
901,男,既,53,2070000,4,ホールスタッフ,0.0,1200000,0,0,0,飲食,4,1,1,0,0,35,1,1
902,女,既,61,3990000,2,販売スタッフ,0.41,510000,1630000,0,0,小売り,3,0,1,0,1,18,0,0
903,男,未,37,3740000,4,ホールスタッフ,0.48,2920000,1790000,1,0,飲食,3,0,1,0,1,12,0,0
904,女,未,38,3120000,3,介護スタッフ,0.0,4840000,0,0,0,サービス,3,3,1,0,0,0,0,1
905,女,既,46,2570000,2,販売スタッフ,0.25,4190000,650000,0,0,小売り,4,0,0,0,0,25,0,1
906,女,未,32,5130000,1,高校教員,0.0,540000,0,0,0,教育,4,2,1,0,0,6,1,0
907,女,未,64,7950000,3,プログラマ,0.0,1290000,0,0,0,IT,1,3,1,0,0,12,1,0
908,女,既,55,2480000,4,ホールスタッフ,0.4,1300000,1000000,0,0,飲食,2,1,1,0,1,31,1,0
909,女,未,46,4030000,1,高校教員,0.4,3820000,1630000,0,0,教育,1,2,0,0,1,23,0,1
910,女,未,34,5430000,1,市役所職員,0.0,2650000,0,0,0,行政,2,1,0,0,1,2,0,0
911,男,未,32,4290000,1,高校教員,0.49,600000,2090000,0,0,教育,3,2,0,0,0,4,1,0
912,女,未,62,4080000,2,接客スタッフ,0.19,2680000,770000,0,0,サービス,2,3,0,0,0,39,1,1
913,女,未,63,4660000,1,高校教員,0.15,2440000,720000,0,0,教育,4,2,0,0,0,5,0,0
914,男,未,47,5090000,1,市役所職員,0.05,4280000,260000,0,0,行政,1,3,0,0,1,1,0,1
915,男,未,47,3930000,2,販売スタッフ,0.0,640000,0,0,0,小売り,4,0,1,0,1,24,0,0
916,男,未,60,4690000,2,接客スタッフ,0.44,3870000,2050000,0,0,サービス,3,1,1,0,0,10,0,1
917,女,既,65,5480000,3,プログラマ,0.0,2110000,0,0,0,IT,3,1,0,0,0,45,0,1
918,女,既,56,2000000,4,ホールスタッフ,0.34,570000,670000,0,0,飲食,2,1,1,0,1,30,0,0
919,男,未,33,3660000,2,製造オペレーター,0.0,2730000,0,0,0,製造,4,2,0,0,0,1,0,1
920,男,未,38,3360000,4,ホールスタッフ,0.45,1920000,1500000,0,0,飲食,3,0,1,0,0,15,0,0
921,女,未,65,6750000,1,市役所職員,0.25,4430000,1670000,0,0,行政,2,2,0,0,0,37,1,0
922,男,未,61,3850000,2,販売スタッフ,0.06,3690000,230000,0,0,小売り,4,3,1,0,1,7,0,0
923,男,既,44,2960000,2,製造オペレーター,0.0,4850000,0,0,0,製造,2,2,0,0,1,2,0,0
924,男,未,54,5310000,1,市役所職員,0.1,1830000,520000,0,0,行政,3,3,1,1,0,16,1,0
925,女,既,39,7530000,3,プログラマ,0.13,2030000,1010000,0,0,IT,4,3,0,0,1,11,0,1
926,女,既,27,2870000,2,接客スタッフ,0.0,2100000,0,1,0,サービス,4,3,0,0,1,6,1,0
927,男,未,57,2960000,3,介護スタッフ,0.09,760000,260000,0,0,サービス,3,3,0,0,0,5,0,0
928,女,未,31,5960000,1,市役所職員,0.0,890000,0,0,0,行政,4,3,0,0,1,4,1,0
929,女,既,53,4200000,2,製造オペレーター,0.0,1350000,0,0,0,製造,3,3,1,0,0,30,1,1
930,女,未,59,2870000,4,ホールスタッフ,0.39,2390000,1110000,0,0,飲食,4,0,0,0,1,20,1,1
931,男,未,50,3440000,2,製造オペレーター,0.44,4290000,1520000,0,0,製造,4,3,0,0,0,16,0,1
932,男,未,25,4500000,3,プログラマ,0.33,2550000,1500000,0,0,IT,4,2,1,1,0,7,0,0
933,女,未,32,3030000,4,ホールスタッフ,0.0,4990000,0,0,0,飲食,1,0,0,0,1,0,1,1
934,女,既,44,3410000,3,介護スタッフ,0.35,2820000,1190000,0,0,サービス,1,1,0,0,0,18,1,1
935,女,未,55,2600000,4,ホールスタッフ,0.0,540000,0,0,0,飲食,1,3,0,0,0,21,1,0
936,女,未,29,5830000,1,市役所職員,0.19,2360000,1090000,0,0,行政,4,2,0,0,0,8,0,0
937,女,未,43,4870000,3,店舗販売員,0.0,1340000,0,0,0,小売り,4,1,1,0,0,20,1,0
938,男,未,40,2980000,2,販売スタッフ,0.0,1890000,0,0,0,小売り,4,0,1,0,0,19,0,1
939,女,未,34,5310000,1,高校教員,0.12,1110000,640000,0,0,教育,2,3,1,0,1,4,1,0
940,男,未,41,7360000,3,プログラマ,0.0,530000,0,0,0,IT,1,1,0,0,1,21,0,1
941,男,未,59,3650000,4,ホールスタッフ,0.0,1950000,0,0,0,飲食,1,1,0,0,1,26,1,0
942,男,既,45,7430000,3,プログラマ,0.0,1470000,0,0,0,IT,1,0,0,0,0,2,1,1
943,女,未,60,5310000,1,市役所職員,0.14,3110000,720000,0,0,行政,1,3,0,0,0,2,1,0
944,男,未,26,4720000,2,接客スタッフ,0.45,1750000,2140000,0,0,サービス,3,0,1,0,0,7,1,0
945,男,未,48,4430000,1,高校教員,0.47,2320000,2090000,0,0,教育,1,0,1,0,1,0,0,0
946,女,未,25,4840000,1,高校教員,0.19,4400000,900000,0,0,教育,2,2,0,0,0,7,1,1
947,男,未,45,2710000,4,ホールスタッフ,0.0,1750000,0,1,0,飲食,2,1,0,0,1,20,1,1
948,女,未,63,2950000,2,接客スタッフ,0.0,2440000,0,0,0,サービス,3,3,0,0,0,44,0,0
949,女,既,34,4270000,3,プログラマ,0.0,3630000,0,0,0,IT,4,3,1,0,1,6,1,1
950,女,既,41,4530000,2,販売スタッフ,0.0,720000,0,0,0,小売り,4,2,1,0,0,3,1,1
951,女,未,47,4390000,1,高校教員,0.0,2840000,0,0,0,教育,3,2,0,0,1,16,0,0
952,女,未,48,4960000,3,プログラマ,0.0,1520000,0,0,0,IT,4,2,0,0,0,27,0,0
953,女,既,25,3960000,3,店舗販売員,0.0,1560000,0,0,0,小売り,1,3,0,0,0,3,0,0
954,女,未,63,4620000,3,プログラマ,0.4,980000,1840000,0,0,IT,4,3,0,0,1,27,0,0
955,女,未,65,2860000,2,販売スタッフ,0.35,1660000,1010000,0,0,小売り,3,2,0,0,1,17,0,0
956,男,未,38,6250000,1,高校教員,0.48,1730000,3030000,1,0,教育,3,0,1,0,0,19,1,0
957,男,未,37,4100000,2,接客スタッフ,0.0,1010000,0,0,0,サービス,1,0,1,0,0,17,0,0
958,女,未,57,3460000,3,介護スタッフ,0.0,4490000,0,0,0,サービス,1,0,0,0,1,35,1,1
959,男,既,43,2580000,2,製造オペレーター,0.37,2430000,950000,0,0,製造,3,2,1,1,1,23,1,1
960,女,未,56,5790000,1,高校教員,0.0,1770000,0,0,0,教育,3,2,0,0,1,37,1,0
961,女,未,65,5210000,1,高校教員,0.5,1590000,2590000,0,0,教育,2,0,0,0,1,34,0,1
962,女,未,26,4410000,3,介護スタッフ,0.29,790000,1270000,0,0,サービス,1,0,0,0,0,6,0,0
963,女,既,32,3850000,4,ホールスタッフ,0.0,4230000,0,0,0,飲食,2,1,1,1,0,3,0,1
964,女,未,52,3540000,2,接客スタッフ,0.4,2600000,1410000,0,0,サービス,4,3,1,0,1,17,1,1
965,女,未,38,3030000,3,店舗販売員,0.0,2050000,0,0,0,小売り,3,2,0,0,1,1,0,1
966,女,既,27,2580000,4,ホールスタッフ,0.47,4570000,1220000,0,0,飲食,2,2,0,1,0,3,0,1
967,男,未,41,4020000,3,プログラマ,0.0,420000,0,0,0,IT,4,0,1,0,0,11,1,0
968,男,未,60,2040000,4,ホールスタッフ,0.3,1520000,610000,0,0,飲食,3,1,0,0,1,18,0,0
969,女,既,58,3380000,2,販売スタッフ,0.0,3320000,0,0,0,小売り,4,3,0,0,1,38,1,1
970,男,未,33,6330000,3,プログラマ,0.33,4880000,2090000,0,0,IT,3,2,1,0,0,7,1,0
971,男,未,48,7390000,3,プログラマ,0.0,1060000,0,0,0,IT,1,2,1,0,0,30,0,1
972,男,既,59,3570000,4,ホールスタッフ,0.0,600000,0,0,0,飲食,1,0,0,0,1,24,0,1
973,女,未,60,2330000,4,ホールスタッフ,0.0,390000,0,0,0,飲食,1,3,0,0,1,25,0,1
974,女,既,31,5450000,3,プログラマ,0.0,2310000,0,0,0,IT,1,3,0,0,1,7,1,0
975,女,未,56,4380000,2,販売スタッフ,0.0,4760000,0,0,0,小売り,1,3,1,0,1,5,0,1
976,男,未,47,5420000,1,高校教員,0.21,1720000,1140000,0,0,教育,2,1,1,0,0,6,0,0
977,女,未,61,3710000,3,介護スタッフ,0.42,4400000,1560000,0,0,サービス,4,0,1,0,0,33,0,0
978,男,未,36,4920000,2,製造オペレーター,0.26,4170000,1260000,0,0,製造,2,0,0,0,0,2,0,1
979,男,未,60,5030000,1,市役所職員,0.26,1890000,1310000,0,0,行政,3,3,0,0,0,36,0,0
980,男,未,41,900000,5,無職,0.0,3860000,0,1,0,なし,1,1,1,0,1,15,0,0
981,男,未,33,4760000,2,接客スタッフ,0.0,4240000,0,0,0,サービス,1,0,0,0,0,8,0,0
982,女,未,65,3540000,3,介護スタッフ,0.0,980000,0,0,0,サービス,4,0,0,0,1,30,1,0
983,男,未,54,6770000,1,高校教員,0.0,1670000,0,0,0,教育,3,3,1,0,0,16,0,0
984,女,未,56,2650000,2,接客スタッフ,0.2,4870000,540000,0,0,サービス,4,1,1,0,1,11,0,0
985,女,未,51,3870000,3,店舗販売員,0.0,2560000,0,0,0,小売り,3,0,1,0,1,22,0,1
986,男,未,53,2900000,3,店舗販売員,0.08,3100000,220000,0,0,小売り,2,2,1,0,1,9,0,1
987,男,既,43,4940000,2,製造オペレーター,0.0,4230000,0,0,0,製造,2,3,1,0,0,11,0,1
988,男,未,48,6410000,1,市役所職員,0.4,3200000,2590000,0,0,行政,4,2,0,0,0,15,1,1
989,女,既,28,6230000,1,市役所職員,0.0,1280000,0,0,0,行政,4,3,0,0,0,9,0,1
990,男,未,61,2570000,4,ホールスタッフ,0.0,2360000,0,0,0,飲食,3,0,1,0,0,19,1,1
991,男,既,28,3330000,4,ホールスタッフ,0.0,2290000,0,0,0,飲食,3,3,0,0,1,3,0,0
992,男,既,48,3210000,4,ホールスタッフ,0.0,4750000,0,0,0,飲食,3,3,0,0,0,6,1,0
993,女,既,42,3730000,4,ホールスタッフ,0.26,3420000,980000,0,0,飲食,4,1,0,0,0,21,1,0
994,男,未,64,4360000,1,高校教員,0.0,500000,0,0,0,教育,2,2,0,0,1,25,0,1
995,女,未,34,3990000,3,介護スタッフ,0.14,1400000,570000,0,0,サービス,4,2,0,0,0,12,1,1
996,男,未,56,2720000,3,店舗販売員,0.26,3450000,710000,0,0,小売り,4,3,1,0,1,33,0,1
